loc_id	full_address
bld_64261	Danau Murni, Taman Desa, Kuala Lumpur
bld_66028	Pierce Palace, Pulau Tikus, Penang
bld_65466	Fortune Avenue, Kepong, Kuala Lumpur
bld_62629	Vista Komanwel A, Bukit Jalil, Kuala Lumpur
bld_63035	Pangsapuri Desa Impian, Puchong, Selangor
bld_62712	Bagan Aman, Georgetown, Penang
bld_66159	Taman Kampar, Jelutong, Penang
bld_62835	Park Avenue, Tampoi, Johor
bld_60793	Plaza Metro Prima, Kepong, Kuala Lumpur
bld_63481	Fairway Heights, Taiping, Perak
bld_64595	SetiaWalk, Puchong, Selangor
bld_62584	The Elements, Ampang, Kuala Lumpur
bld_64498	The Scott Garden SOHO, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_62343	Mutiara Perdana, Bayan Lepas, Penang
bld_64204	Pangsapuri Permata, Cheras, Selangor
bld_61543	Desari Apartments, Ayer Itam, Penang
bld_66099	Saville @ The Park, Pantai, Kuala Lumpur
bld_65093	Larkin Utama (Menara Metro Larkin), Johor Bahru, Johor
bld_62154	Royal Domain Sri Putramas 2, Jalan Kuching, Kuala Lumpur
bld_65944	Desa Universiti, Sungai Dua, Penang
bld_60546	Menara Greenview, Jelutong, Penang
bld_65371	Maica Court, Gurney, Penang
bld_63162	Kemuncak Shah Alam, Shah Alam, Selangor
bld_66019	Tiara Kelana, Petaling Jaya, Selangor
bld_65246	Five Stones, Petaling Jaya, Selangor
bld_66287	Casa Kayangan, Ipoh, Perak
bld_64421	Arca, Klang, Selangor
bld_65921	Hills 68, Kuching, Sarawak
bld_66155	Taman Muda, Ampang, Selangor
bld_63524	Rivervale, Kuching, Sarawak
bld_63886	Asteria, Klang, Selangor
bld_63284	Impiana, Cheras, Selangor
bld_66191	Indahria, Georgetown, Penang
bld_60797	Bukit Lintang, Kuching, Sarawak
bld_62882	Selesa, Kuchai Lama, Kuala Lumpur
bld_65006	Kota Nibong, Sungai Nibong, Penang
bld_60977	Taman Emas, Teluk Kumbar, Penang
bld_61097	Putra, Bangi, Selangor
bld_62074	Perumahan Awam Sri Perak, Sentul, Kuala Lumpur
bld_61166	2-Twelve, KLCC, Kuala Lumpur
bld_64109	Taman Nelly, Kota Kinabalu, Sabah
bld_64844	Villamas, Kapar, Selangor
bld_65361	Taman Sri Sentosa, Klang, Selangor
bld_65784	Taman Desa Jelita, Batu Maung, Penang
bld_65086	The Gardens, Penampang, Sabah
bld_64480	Bukit Merah Laketown, Semanggol, Perak
bld_61764	Camelia Court, Nilai, Negeri Sembilan
bld_60921	Laksamana Jaya, Batu Caves, Selangor
bld_64874	Cora Plus, Damansara Jaya, Selangor
bld_65488	Taman Semarak II, Nilai, Negeri Sembilan
bld_65074	Taman Millennium Sentosa, Klang, Selangor
bld_61760	Seri Semarak, Rawang, Selangor
bld_63915	Menara Bukit Ceylon, Bukit Bintang, Kuala Lumpur
bld_61423	Pangsapuri Akasia, Setia Alam, Selangor
bld_65438	The Clio 2 Residences, Putrajaya, Putrajaya
bld_62621	The Senai Garden, Senai, Johor
bld_65541	Ruby, Shah Alam, Selangor
bld_64173	Amber, Kepong, Kuala Lumpur
bld_60952	Villa Bahagia, Salak Selatan, Kuala Lumpur
bld_64219	Perling Heights Apartments, Perling, Johor
bld_61892	Canggih Heights, Kota Kinabalu, Sabah
bld_66024	KL Traders Square, Setapak, Kuala Lumpur
bld_62176	Pantai Indah Fasa 2, Pantai, Kuala Lumpur
bld_66181	Desa Mentari Apartment, Bandar Sunway, Selangor
bld_63895	Pangsapuri Kasuarina, Klang, Selangor
bld_62914	Residensi Kuchaimas, Kuchai Lama, Kuala Lumpur
bld_66166	Jelutong Palace, Jelutong, Penang
bld_63197	Swiss Garden Residences, Bukit Bintang, Kuala Lumpur
bld_61073	Berkeley Uptown, Klang, Selangor
bld_61732	Desa Indah Block 33, Bukit Jambul, Penang
bld_65218	Caribbean Bay Resort, Hulu Lepar, Pahang
bld_65081	Seri Intan Apartment, Setia Alam, Selangor
bld_62163	My Loft @ Empire City, Damansara Perdana, Selangor
bld_64086	Taman Tunku, Bukit Tunku (Kenny Hills), Kuala Lumpur
bld_63620	Sensasi @ Utropolis, Batu Kawan, Penang
bld_60903	Melodi Perdana, Bandar Puncak Alam, Selangor
bld_61996	The WaterEdge (Pinggiran Air), Permas Jaya, Johor
bld_60976	Residensi Sutera 7, Kajang, Selangor
bld_64601	E Island Lake Haven, Puchong, Selangor
bld_62772	Pusat Perniagaan Desa Ria, Balakong, Selangor
bld_65726	Sri Kota, Brickfields, Kuala Lumpur
bld_62114	Waltz Residences, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_66267	Pangsapuri Adalia, Bandar Sungai Long, Selangor
bld_62453	Tanjung Samudera Condominium, Tanjong Kling, Melaka
bld_64131	Sri Gotong Apartment, Batu Caves, Selangor
bld_65148	Greenlane Heights Block H, Jelutong, Penang
bld_62643	Lido Four Seasons Residence, Penampang, Sabah
bld_64575	Strawberry Court Apartment, Cheras, Kuala Lumpur
bld_65259	Pudu Impian 2 - Vila Tropika, Cheras, Kuala Lumpur
bld_62858	Endah Regal Condominium, Sri Petaling, Kuala Lumpur
bld_65800	Dwiputra Residences, Putrajaya, Putrajaya
bld_61460	Pantai Hillpark 5, Pantai, Kuala Lumpur
bld_61875	Golden Height & Elite, Puchong, Selangor
bld_64308	Sri Dahlia, Puchong, Selangor
bld_61560	Villa Kejora, Bukit Jambul, Penang
bld_63354	Bukit Saujana, Ayer Itam, Penang
bld_64231	Sri Nipah, Sungai Dua, Penang
bld_61034	Puchong Permata 2, Puchong, Selangor
bld_61032	Teratai Mewah Condominium, Setapak, Kuala Lumpur
bld_64659	Kojaya Ampang, Ampang, Selangor
bld_65919	Riverdale Park Apartments, Ulu Klang, Selangor
bld_63181	Ascadia Lake View Apartment, Ampang, Selangor
bld_62336	Kelana Sentral, Kelana Jaya, Selangor
bld_62431	Sri Lojing Condominiums, Wangsa Maju, Kuala Lumpur
bld_60707	Aster Court, Johor Bahru, Johor
bld_62518	The Place @ Cyberjaya, Cyberjaya, Selangor
bld_63094	Soho Suites @ KLCC, KLCC, Kuala Lumpur
bld_62478	The Clovers, Bayan Lepas, Penang
bld_62581	Tunas Residensi, Bayan Baru, Penang
bld_61310	CitiZen @ Old Klang Road, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_60606	Casa Tropicana, Tropicana, Selangor
bld_63414	Boulevard Serviced Apartment, Jalan Kuching, Kuala Lumpur
bld_62788	Orchard Ville, Bayan Lepas, Penang
bld_61950	Puncak Luyang, Kota Kinabalu, Sabah
bld_63323	A'Marine Condominium, Bandar Sunway, Selangor
bld_64781	Imperia, Iskandar Puteri (Nusajaya), Johor
bld_62767	The Arc, Cyberjaya, Selangor
bld_63320	Vida Bukit Ceylon, KL City, Kuala Lumpur
bld_62094	LakePark Residence @ KL North, Batu Caves, Kuala Lumpur
bld_64502	JSI Condominium, City Centre, Kuala Lumpur
bld_64067	Pantai Panorama Condominiums, Kampung Kerinchi (Bangsar South), Kuala Lumpur
bld_61946	BayStar Condominium, Bayan Lepas, Penang
bld_63449	Palmville Resort Condominium, Bandar Sunway, Selangor
bld_61314	Menara Duta 2, Dutamas, Kuala Lumpur
bld_62977	D'mansion, Gelugor, Penang
bld_60818	Tuscany, Bangsar, Kuala Lumpur
bld_62866	Synergy Square, Kuching, Sarawak
bld_62555	Blue Boy Mansion, KLCC, Kuala Lumpur
bld_65693	Taman Emas, Butterworth, Penang
bld_65415	Taman Taiping, Bangsar, Kuala Lumpur
bld_63664	Desa Ara, Sungai Ara, Penang
bld_62368	D'Palma, Puchong, Selangor
bld_60563	Park Avenue, Damansara Damai, Selangor
bld_66344	Larai, Putrajaya, Putrajaya
bld_60990	Cengal Taman Mas, Puchong, Selangor
bld_64350	D' Camellia, Semenyih, Selangor
bld_62724	Aliff Avenue (Dwi Alif), Tampoi, Johor
bld_63703	Taman Manek, Ayer Itam, Penang
bld_64023	PPR Sri Aman, Jinjang, Kuala Lumpur
bld_65325	Permai Court 2, Ampang, Selangor
bld_60588	Jalan Tenggiri, Seberang Jaya, Penang
bld_61972	Chonglin Plaza, Kuching, Sarawak
bld_63003	Skyvilla @ D'Island, Puchong, Selangor
bld_66079	H5 Apartment, Ampang, Selangor
bld_62717	Taman Teluk Indah, Perai, Penang
bld_60970	Seri Tijanni, Rawang, Selangor
bld_61203	Taman Pasir Putih Phase 3C, Penampang, Sabah
bld_61584	Pangsapuri Sri Mayang, Ampang, Selangor
bld_60426	Indah Court Flat, Cheras, Selangor
bld_64014	Maya, Kota Kinabalu, Sabah
bld_63041	Samudera 1, Seri Manjong, Perak
bld_65938	Taman Seri Sayang, Balik Pulau, Penang
bld_64190	Armani Residence, Cheras, Kuala Lumpur
bld_61399	Seri Mutiara, Subang Jaya, Selangor
bld_64665	Kingfisher @ Putatan, Penampang, Sabah
bld_62633	Menara Cenderawasih, Setiawangsa, Kuala Lumpur
bld_61445	Centre Point Suite, Taiping, Perak
bld_66074	Desa Sembilang, Seberang Jaya, Penang
bld_66242	Pangsapuri Kasturi Tiara, Cheras, Selangor
bld_64277	Taman Sungai Jawi, Sungai Jawi, Penang
bld_63265	Centrio Avenue, Gelugor, Penang
bld_63542	The Sky @ Tripark, Bukit Mertajam, Penang
bld_62470	Horizon Sky Villa, Batu Pahat, Johor
bld_61409	Isle of Kamares, Cyberjaya, Selangor
bld_61394	Tanjung Indah, Tanjung Bungah, Penang
bld_63814	Everest Tower, Mont Kiara, Kuala Lumpur
bld_62971	Bagan Sena, Butterworth, Penang
bld_65095	Residensi Pr1ma @ Borneo Cove, Sandakan, Sabah
bld_60930	The Avare, KLCC, Kuala Lumpur
bld_62637	D' Gayang Height Apartment, Kota Kinabalu, Sabah
bld_63226	Casa Green Condominium, Cheras, Selangor
bld_63757	Spectrum Residence, Bukit Mertajam, Penang
bld_60549	Trion, Cheras, Kuala Lumpur
bld_65285	The Riyang, Kuchai Lama, Kuala Lumpur
bld_64861	Taman Machang Bubok, Bukit Mertajam, Penang
bld_63512	Univ 360 Place, Seri Kembangan, Selangor
bld_62558	One Sierra Apartment, Selayang, Selangor
bld_60543	Sunway Low Cost Flat PJS 7/15, Bandar Sunway, Selangor
bld_63596	The Havre Bukit Jalil, Bukit Jalil, Kuala Lumpur
bld_64263	Pangsapuri Suria Subang, Shah Alam, Selangor
bld_66059	Impiria Residensi, Klang, Selangor
bld_63403	Taman Bukit Putramas, Kota Kinabalu, Sabah
bld_63266	Prominence, Bukit Mertajam, Penang
bld_65209	Temasya Kasih, Glenmarie, Selangor
bld_62656	Grand View, Tanjong Tokong, Penang
bld_64305	Emerald Residence, Iskandar Puteri (Nusajaya), Johor
bld_64485	Limau Manis, Bukit Mertajam, Penang
bld_64324	Residensi Seri Wahyu, Kepong, Kuala Lumpur
bld_63165	Setia City Residences, Setia Alam, Selangor
bld_65951	Pangsapuri Nilam Indah, Kajang, Selangor
bld_62391	Pangsapuri Petaling Perdana, Petaling Jaya, Selangor
bld_63343	Rajawali Aparment, Rawang, Selangor
bld_64729	Aurora Residence @ Lake Side City, Puchong, Selangor
bld_63209	Moulmein Rise, Pulau Tikus, Penang
bld_64293	Manor Apartment, Cheras, Kuala Lumpur
bld_61982	Meridin Suites @ The Meridin, Iskandar Puteri (Nusajaya), Johor
bld_61346	Lodge Residence (Laman Universiti), Nilai, Negeri Sembilan
bld_65837	D'secret Garden (Pangsapuri Kempas Indah), Skudai, Johor
bld_63798	Taman Naga Emas Apartment, Salak Selatan, Kuala Lumpur
bld_65240	Petalz Residences, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_65382	Garden @ One South, Seri Kembangan, Selangor
bld_63837	Residensi Warnasari 1, Bandar Puncak Alam, Selangor
bld_62011	Impiana Apartment, Kepong, Kuala Lumpur
bld_66026	Flat Pkns Shah Alam Seksyen 18, Shah Alam, Selangor
bld_63654	Taman Sri Kuching, Jalan Kuching, Kuala Lumpur
bld_62728	Residensi Akasia Jubilee, KL City, Kuala Lumpur
bld_66248	Mon Bisca, Permas Jaya, Johor
bld_63229	Sutera Maya, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_60411	Sunrise Park, Ampang, Selangor
bld_64935	Ken Damansara 3, Petaling Jaya, Selangor
bld_66001	Pangsapuri Suakasih, Cheras, Selangor
bld_66042	Pangsapuri Seri Pagi, Serdang, Selangor
bld_62267	Indah Kota Apartment, Ayer Itam, Penang
bld_62617	Pelangi Apartment, Bandar Utama, Selangor
bld_61350	Greenview Apartment, Segambut, Kuala Lumpur
bld_61075	Jambul Court, Bukit Jambul, Penang
bld_60914	Pangsapuri Sri Baiduri, Ampang, Selangor
bld_64202	Sri Ria Apartments, Kajang, Selangor
bld_65882	Segar Apartments, Cheras, Kuala Lumpur
bld_63532	Pangsapuri Seri Indah, Seri Kembangan, Selangor
bld_63220	Villa Seri Puteri, Cheras, Kuala Lumpur
bld_61357	Taman Erskine, Tanjong Tokong, Penang
bld_61532	Andaman Quayside, Tanjong Tokong, Penang
bld_61135	Jelutong Park, Jelutong, Penang
bld_64617	Residensi Ava @ Kiara Bay, Kepong, Kuala Lumpur
bld_65632	Teega Suites, Iskandar Puteri (Nusajaya), Johor
bld_61893	Pelangi Damansara Sentral, Bandar Utama, Selangor
bld_64383	Alpine Village, Tambun, Perak
bld_64530	Koi Legian, Bandar Kinrara, Selangor
bld_63086	Seremban, Seremban, Negeri Sembilan
bld_61432	De One Suites Villa, Ipoh, Perak
bld_64238	Kiara 9 Residency, Mont Kiara, Kuala Lumpur
bld_65864	Tiara Mutiara / The Crown, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_62140	Diamond Regency, Setapak, Kuala Lumpur
bld_65274	First Residence (Residensi Unggul), Kepong, Kuala Lumpur
bld_65238	Sering Akasia, Cheras, Selangor
bld_63844	Suriamas, Bandar Sunway, Selangor
bld_64789	Berjaya Court, Pulau Tikus, Penang
bld_64970	Sri Akasia, Tampoi, Johor
bld_64532	Northpoint Residences, Mid Valley City, Kuala Lumpur
bld_65136	Almaspuri, Mont Kiara, Kuala Lumpur
bld_61014	Scotland Park, Greenlane, Penang
bld_64291	Araville, Bangsar, Kuala Lumpur
bld_66044	Taman Selesa, Senai, Johor
bld_65161	Taman Wangi, Jelutong, Penang
bld_61185	Taman Tenaga, Bangi, Selangor
bld_62696	Ukay Indah, Ampang, Selangor
bld_65941	PKNS SS6, Petaling Jaya, Selangor
bld_61614	Taman Sri Tandop, Alor Setar, Kedah
bld_62168	Sri Bayu, Bayan Lepas, Penang
bld_64414	Lorong Tuna, Seberang Jaya, Penang
bld_62875	Setia Sky Ville, Jelutong, Penang
bld_63493	PPA1M Palma, Putrajaya, Putrajaya
bld_63932	Taman Dedap, Butterworth, Penang
bld_66052	Seri Kemboja, Serendah, Selangor
bld_64657	Medan Samak, Georgetown, Penang
bld_62144	Taman Prima Suria, Cheras, Selangor
bld_64544	Flat Danau Kota, Setapak, Kuala Lumpur
bld_61134	Seri Damai, Puchong, Selangor
bld_61398	Gugusan Lily, Kota Damansara, Selangor
bld_64554	Taman Merak Jaya, Simpang Ampat, Penang
bld_64608	McKenzie Avenue, Kuching, Sarawak
bld_65301	Seri Mas, Seri Kembangan, Selangor
bld_64908	Rafflesia, Sentul, Kuala Lumpur
bld_62768	Danauria, Pulau Tikus, Penang
bld_61804	Taman Semenyih Ria, Semenyih, Selangor
bld_62601	Ara Sentral, Ara Damansara, Selangor
bld_62686	Kedidi Apartment, Ampang, Selangor
bld_64823	Pangsapuri Rakyat, Serendah, Selangor
bld_60765	Camellia Court, Bangi, Selangor
bld_64870	E&O Residences, KLCC, Kuala Lumpur
bld_63807	The Ridge, Setapak, Kuala Lumpur
bld_66078	Mawar Apartment, Serendah, Selangor
bld_62475	ST Residences, Georgetown, Penang
bld_64289	Taman Air Tawar Indah, Butterworth, Penang
bld_64184	Taman Restu Flat, Kajang, Selangor
bld_64395	Rose Apartment, Cameron Highlands, Pahang
bld_60567	Rumah Pangsa Menglembu, Menglembu, Perak
bld_66100	Taipan Tower, Shah Alam, Selangor
bld_60472	Elemen Utara KK, Kota Kinabalu, Sabah
bld_63312	Tropicana Condominium, Kota Kinabalu, Sabah
bld_61132	3 Towers, Ampang, Kuala Lumpur
bld_61002	Belle Vue Apartment, Pulau Tikus, Penang
bld_60510	Tasikmas, Bandar Tasik Selatan, Kuala Lumpur
bld_62043	Taman Sri Amber, Seremban, Negeri Sembilan
bld_62707	PPR Raya Permai, Sungai Besi, Kuala Lumpur
bld_64333	Rumah Pangsa Batu Berendam, Bukit Baru, Melaka
bld_62713	Taman Janggus Jaya, Seberang Jaya, Penang
bld_63318	Princeton Suites, Kuching, Sarawak
bld_61679	Kuchai Brem Park 2, Kuchai Lama, Kuala Lumpur
bld_63358	Flat PKNS Seksyen 20, Shah Alam, Selangor
bld_65684	Marina View Villas, Port Dickson, Negeri Sembilan
bld_66254	One Central Park, Desa ParkCity, Kuala Lumpur
bld_65186	Lake Point Residence, Cyberjaya, Selangor
bld_63500	Bandar Universiti Teknologi Lagenda, Mantin, Negeri Sembilan
bld_61451	Ferringhi Residence 2, Batu Ferringhi, Penang
bld_63184	Sunway GEOSense, Bandar Sunway, Selangor
bld_64115	Taman Permai Indah Flat, Pandamaran, Selangor
bld_65737	Pearl Tower, Kota Kinabalu, Sabah
bld_61282	Kuchai Residence, Kuchai Lama, Kuala Lumpur
bld_61337	Kita Ria @ Cybersouth, Dengkil, Selangor
bld_61482	Seksyen 1 Wangsa Maju Flat, Wangsa Maju, Kuala Lumpur
bld_64392	Seasons Amara Larkin, Johor Bahru, Johor
bld_62264	Suria Permai, Seri Kembangan, Selangor
bld_63643	UMCITY Medini, Iskandar Puteri (Nusajaya), Johor
bld_62695	Taman Suria Jaya, Cheras, Selangor
bld_61381	Seksyen 2 Wangsa Maju Flat, Wangsa Maju, Kuala Lumpur
bld_61489	Taman Batu Uban 2, Gelugor, Penang
bld_65723	Desaru Lotus Resorts, Kota Tinggi, Johor
bld_61115	Mahkota Valley @ Indera Mahkota, Kuantan, Pahang
bld_65219	Taman Rawang Perdana, Rawang, Selangor
bld_60994	Taman Guar Perahu Indah, Kubang Semang, Penang
bld_65603	Taming Mutiara, Bandar Sungai Long, Selangor
bld_61928	Apartment Ros, Ampang, Selangor
bld_62918	NOVUM, Kampung Kerinchi (Bangsar South), Kuala Lumpur
bld_64136	Fahrenheit 88 (KL Plaza Suites), Bukit Bintang, Kuala Lumpur
bld_61945	633 Residency, Brickfields, Kuala Lumpur
bld_61563	Mizumi Residences, Kepong, Kuala Lumpur
bld_63548	Sierra Residences, Sungai Ara, Penang
bld_63505	Zeta Deskye (Alam Saujana), Jalan Ipoh, Kuala Lumpur
bld_65100	Secoya Residence, Pantai, Kuala Lumpur
bld_61492	Kaleidoscope (Residensi Setiawangsa), Setiawangsa, Kuala Lumpur
bld_63253	Res 280, Selayang, Selangor
bld_61125	Flat Pkns Au3, Keramat, Kuala Lumpur
bld_64432	Taman Taming Ria Flat, Balakong, Selangor
bld_62855	Mutiara Apartment, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_62825	Sri Aman Block C (Sri Aman Block 1 & 3), Bukit Jambul, Penang
bld_65690	Desa Bukit Dumbar, Jelutong, Penang
bld_64872	Sri TTDI, Taman Tun Dr Ismail, Kuala Lumpur
bld_64755	East Lake Residence, Seri Kembangan, Selangor
bld_62449	Meridin Bayvue @ Sierra Perdana, Masai, Johor
bld_65260	Taman Sri Endah, Sri Petaling, Kuala Lumpur
bld_65677	Sri Cahaya, Ayer Itam, Penang
bld_64776	Pangsapuri Ceria, Bandar Kinrara, Selangor
bld_62628	Ferringhi Mutiara Apartment, Batu Ferringhi, Penang
bld_64580	Pangsapuri Ruselia, Serdang, Selangor
bld_64185	Pangsapuri Putra, Seri Kembangan, Selangor
bld_60997	Pangsapuri Lotus (Teratai), Puchong, Selangor
bld_63063	Estana Court, Ulu Klang, Selangor
bld_63710	Sri Melor (Mulberry Court), Ulu Klang, Selangor
bld_60805	Pandan Lake View, Ampang, Selangor
bld_63373	Pangsapuri Sri Kemuning, Shah Alam, Selangor
bld_66108	Perdana Villa, Ampang, Selangor
bld_62009	Subang Ville Ehsan, Bandar Sunway, Selangor
bld_62725	Taman Bukit Bendera (Block 422), Ayer Itam, Penang
bld_64198	Desa Bunga, Pulau Tikus, Penang
bld_64932	Casa Puteri Condominium, Bandar Puteri Puchong, Selangor
bld_65713	Le Renaissance, Bukit Kepayang, Negeri Sembilan
bld_63675	Evergreen Park Cypress, Bandar Sungai Long, Selangor
bld_60979	Saujana Heights Apartments, Teluk Kumbar, Penang
bld_63005	M City, Ampang, Kuala Lumpur
bld_63117	Icon Residence, Dutamas, Kuala Lumpur
bld_60672	The Saffron, Sentul, Kuala Lumpur
bld_62756	Sierra East, Relau, Penang
bld_64033	Hijauan Kiara, Mont Kiara, Kuala Lumpur
bld_63573	Armanee Terrace, Damansara Perdana, Selangor
bld_63729	Freesia Residences, Petaling Jaya, Selangor
bld_62922	Pangsapuri Seri Mewah, Kajang, Selangor
bld_65018	Olive 108, Ampang Hilir, Kuala Lumpur
bld_65149	Eden Seaview Condominium, Batu Ferringhi, Penang
bld_63641	Isola, Subang Jaya, Selangor
bld_61220	Atmosfera Kondominium, Puchong, Selangor
bld_64364	The Regency Condominium, Georgetown, Penang
bld_66263	Ukay Bayu, Ulu Klang, Selangor
bld_60768	Desa Jati, Nilai, Negeri Sembilan
bld_61874	Stack 128, Kuching, Sarawak
bld_62769	Pelangi, Kajang, Selangor
bld_60787	Villa Indah, Bentong, Pahang
bld_64748	Aseania Court, Teluk Bahang, Penang
bld_65510	Bangunan Petri, Johor Bahru, Johor
bld_60458	Seri Tecoma, Ipoh, Perak
bld_62190	Pulau Melaka, Melaka City, Melaka
bld_65681	Gem Suites, Kuching, Sarawak
bld_60763	Serina Bay, Jelutong, Penang
bld_61136	Sentrovue, Shah Alam, Selangor
bld_62127	One Jesselton, Kota Kinabalu, Sabah
bld_64396	Mutiara, Semenyih, Selangor
bld_65585	Clemont Court, Cheras, Selangor
bld_64871	Campus Hub, Kota Samarahan, Sarawak
bld_64675	d' Belle, Kuching, Sarawak
bld_61845	Plaza Gm, KL City, Kuala Lumpur
bld_62415	Seri Nibung, Bukit Jambul, Penang
bld_63257	Likas Square, Kota Kinabalu, Sabah
bld_64991	Kelompok Embun Emas, Setiawangsa, Kuala Lumpur
bld_60414	Taman Seri Langat, Kajang, Selangor
bld_64005	Marriott Residences, Georgetown, Penang
bld_63145	Seri Mutiara Mas, Skudai, Johor
bld_62321	Plaza Palas Condominium, Ampang, Kuala Lumpur
bld_64891	The Landmark, Tanjong Tokong, Penang
bld_65102	Tiara Residence 1, Semenyih, Selangor
bld_61170	Rumah Pangsa Nilam Sari, Shah Alam, Selangor
bld_65933	Sri Bayu, Klang, Selangor
bld_62491	Bandar Tasik Puteri, Rawang, Selangor
bld_61894	Johan Court, Bandar Puncak Alam, Selangor
bld_62883	Putra Suria Residence, Cheras, Kuala Lumpur
bld_61694	University Tower, Petaling Jaya, Selangor
bld_65570	Taman Impian Indah, Balakong, Selangor
bld_64541	Taman Bukit Berlian, Seremban, Negeri Sembilan
bld_60907	Jubilee Court, KL City, Kuala Lumpur
bld_62819	Taman Sentosa Utama, Klang, Selangor
bld_63758	University Prime Condo, Kota Kinabalu, Sabah
bld_62761	Luminari, Butterworth, Penang
bld_65656	Taman Flora Heights, Pasir Gudang, Johor
bld_65298	Permai Lake View Apartment, Tambun, Perak
bld_60535	Villa Malawati, Kuala Selangor, Selangor
bld_62690	Serdang View, Seri Kembangan, Selangor
bld_66247	Wisma Ladang, Kuala Terengganu, Terengganu
bld_61518	Tropicana Avenue, Tropicana, Selangor
bld_65235	Continew, KLCC, Kuala Lumpur
bld_62304	Vista Danau Kota, Setapak, Kuala Lumpur
bld_62069	The Shore, Kota Kinabalu, Sabah
bld_60769	The Residence 1 @ Tiara South, Semenyih, Selangor
bld_62757	Pangsapuri Seri Jati, Puchong, Selangor
bld_60640	Nusa Mewah Villa Condominium, Ampang, Selangor
bld_65360	Plaza Arkadia, Desa ParkCity, Kuala Lumpur
bld_65772	Taman Permatang Sintok, Penaga, Penang
bld_66111	The Wharf Residence, Puchong, Selangor
bld_65798	Sunsuria Avenue, Kota Damansara, Selangor
bld_60673	Fortune Court, Kepong, Kuala Lumpur
bld_63871	Rumah Pangsa Taman Tanjong, Tanjong Tokong, Penang
bld_66241	Block 42 Taman Teratai Mewah, Setapak, Kuala Lumpur
bld_60654	Jelutong Apartment, Rawang, Selangor
bld_64636	Pusat Perdagangan Semambu, Kuantan, Pahang
bld_63120	Plaza Serdang Raya, Seri Kembangan, Selangor
bld_64419	Kuchai Jaya Flat, Kuchai Lama, Kuala Lumpur
bld_65043	Chek Tan Terrace Condominium, Keramat, Kuala Lumpur
bld_60835	Residensi Kajang (PR1MA @ Kajang), Kajang, Selangor
bld_60621	Residensi Rampai (The Parc Tower), Setapak, Kuala Lumpur
bld_61581	Abel Residence, Bukit Mertajam, Penang
bld_63592	Pangsapuri Putra Impian, Seri Kembangan, Selangor
bld_64684	Everly Resort Hotel (Riviera Bay), Tanjong Kling, Melaka
bld_63236	Residensi Harmoni 2, Segambut, Kuala Lumpur
bld_61599	The Essence @ Harbour Valley, Damansara Perdana, Selangor
bld_65435	Glomac Centro, Petaling Jaya, Selangor
bld_64116	PGB Plaza City Apartment (Pudu Plaza City Apartment), KL City, Kuala Lumpur
bld_62980	Flat PKNS Section 17 Shah Alam, Shah Alam, Selangor
bld_65129	Selesa I Resort Apartment (Pangsapuri Damai Mewah B), Kajang, Selangor
bld_62162	Gemilang Indah, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_60656	Vita, Cyberjaya, Selangor
bld_61521	Latitud 3, Petaling Jaya, Selangor
bld_65075	Impian Court, Kajang, Selangor
bld_65504	Perling Heights (Baiduri Indah), Sungai Buloh, Selangor
bld_64537	Idaman Lavender 2, Sungai Ara, Penang
bld_64751	Pangsapuri Sentul Utara, Sentul, Kuala Lumpur
bld_64833	Red Ruby, Seri Kembangan, Selangor
bld_62364	Somerset Ampang, Ampang, Kuala Lumpur
bld_63122	The Lumayan Apartment, Cheras, Kuala Lumpur
bld_62662	Andorra Apartment, Shah Alam, Selangor
bld_65245	Platinum Residences 1, KL City, Kuala Lumpur
bld_64390	Alam Pesona, Penampang, Sabah
bld_62419	Megah Court Apartment, Jalan Ipoh, Kuala Lumpur
bld_65058	Sri Puteri, Ulu Klang, Selangor
bld_65822	Mutiara Court, Ampang, Selangor
bld_60471	Mahsuri Apartments, Setiawangsa, Kuala Lumpur
bld_65143	Pandan Terrace Apartment, Cheras, Selangor
bld_63674	Penhill Apartment (Pangsapuri Pinang), Ayer Itam, Penang
bld_66043	Jermal Jaya, Pulau Tikus, Penang
bld_61122	Desa Putra, Wangsa Maju, Kuala Lumpur
bld_61879	Pandan Puteri, Ampang, Selangor
bld_61422	Sri Jelatek, Wangsa Maju, Kuala Lumpur
bld_61836	Paragon Residences @ Straits View, Johor Bahru, Johor
bld_61932	Prai Inai, Perai, Penang
bld_64351	Citrine Tower (Ria), Butterworth, Penang
bld_63400	Halaman Teratai, Sungai Dua, Penang
bld_63212	Nautica Lake Suites, Bandar Sunway, Selangor
bld_63077	Bayu Sentul, Sentul, Kuala Lumpur
bld_62122	Mont Kiara Damai Resort Condominium, Mont Kiara, Kuala Lumpur
bld_64697	Shaftsbury Square, Cyberjaya, Selangor
bld_62170	Serini Melawati, Ulu Klang, Selangor
bld_62492	Camellia Serviced Suites, Kampung Kerinchi (Bangsar South), Kuala Lumpur
